"","origin","destination","O_DistToCoastPC","D_DistToCoastPC","O_ParallelToCoastPC","D_ParallelToCoastPC","SSdist","max_flow","reliable_path","EucDist","DivMig","upcoast","offshore","max_flow_logdist","reliable_path_logdist"
"37","40","1",1.29068691289919,-1.42734723860918,-1.51991806650458,0.847584253071381,23,2.31e-11,4.28e-68,1654.548771,0.095,2.36750231957597,-2.71803415150836,25.4911884984008,156.121833314001
"38","42","1",1.21780161960289,-1.42734723860918,-0.0571917330639433,0.847584253071381,22,2.31e-11,1e-63,1586.523047,0.089,0.904775986135324,-2.64514885821207,25.4911884984008,146.062860858625
"39","43","1",1.1212900077602,-1.42734723860918,-1.84190094670069,0.847584253071381,24,2.31e-11,1.71e-71,1571.747266,0.054,2.68948519977207,-2.54863724636937,25.4911884984008,163.947048232063
"40","1","2",-1.42734723860918,-1.25268966863477,0.847584253071381,1.39284430599047,3,9.83e-07,7.68e-11,107.866306,0.174,0.545260052919089,0.174657569974409,14.8326567167992,24.2898164757749
"41","2","2",-1.25268966863477,-1.25268966863477,1.39284430599047,1.39284430599047,NA,NA,NA,0,NA,0,0,NA,NA
"42","3","2",-1.19176302782223,-1.25268966863477,0.834217940358819,1.39284430599047,5,9.83e-07,9.85e-18,80.28644887,0.474,0.55862636563165,-0.0609266408125391,14.8326567167992,40.1590602187088
"43","4","2",-1.21658172638856,-1.25268966863477,0.590864438510349,1.39284430599047,5,9.83e-07,9.03e-20,96.34168299,0.178,0.80197986748012,-0.0361079422462043,14.8326567167992,44.851149492452
"44","5","2",-1.13964563546912,-1.25268966863477,0.381142327287051,1.39284430599047,8,9.83e-07,1.29e-24,159.0292234,0.127,1.01170197870342,-0.113044033165643,14.8326567167992,56.0074000134835
"45","6","2",-0.0475172237111069,-1.25268966863477,-0.328177831624205,1.39284430599047,13,1.89e-08,2.42e-40,787.6608073,0.114,1.72102213761467,-1.20517244492366,18.7841039148808,92.2196361795932
"46","7","2",-0.0112932890674335,-1.25268966863477,-0.179756798483868,1.39284430599047,13,1.89e-08,4.26e-40,805.8731682,0.14,1.57260110447434,-1.24139637956733,18.7841039148808,91.6541345594806
"47","8","2",-0.67565149954662,-1.25268966863477,0.395102965777359,1.39284430599047,11,1.89e-08,6.41e-32,354.8640433,0.16,0.99774134021311,-0.577038169088148,18.7841039148808,72.8248637048769
"48","9","2",-0.67054960071222,-1.25268966863477,0.370370996099423,1.39284430599047,11,1.89e-08,4.34e-32,361.8317464,0.074,1.02247330989105,-0.582140067922547,18.7841039148808,73.2148486276972
"49","10","2",-0.67632090835051,-1.25268966863477,0.196760156022134,1.39284430599047,11,1.89e-08,1.05e-32,365.6636492,0.107,1.19608414996834,-0.576368760284258,18.7841039148808,74.63393281164
"50","11","2",-0.908300803911853,-1.25268966863477,0.378304391267952,1.39284430599047,12,1.89e-08,6.39e-35,246.2061344,0.205,1.01453991472252,-0.344388864722914,18.7841039148808,79.7357439864022
"51","12","2",-0.663645544265017,-1.25268966863477,0.153699181215904,1.39284430599047,10,1.89e-08,1.02e-30,373.8042863,0.127,1.23914512477457,-0.58904412436975,18.7841039148808,70.0577501625252
"52","13","2",-1.05667643651094,-1.25268966863477,0.648627003716782,1.39284430599047,12,1.89e-08,5.65e-35,180.4608372,0.275,0.744217302273687,-0.196013232123829,18.7841039148808,79.8588227096332
"53","14","2",-0.69932449130601,-1.25268966863477,0.427843271471202,1.39284430599047,11,1.89e-08,5.55e-32,339.9771109,0.119,0.965001034519267,-0.553365177328758,18.7841039148808,72.9689250480511
"54","15","2",-1.0569725817112,-1.25268966863477,0.310638396572871,1.39284430599047,NA,0,0,221.414,0.168,1.0822059094176,-0.195717086923563,Inf,Inf
"55","16","2",-0.688236787230712,-1.25268966863477,0.208103671492821,1.39284430599047,12,1.89e-08,3.24e-36,354.3882489,0.172,1.18474063449765,-0.564452881404055,18.7841039148808,82.7174900179814
"56","17","2",0.107106014529326,-1.25268966863477,-0.337620371502724,1.39284430599047,13,1.89e-08,1.1e-39,869.3453102,0.123,1.73046467749319,-1.35979568316409,18.7841039148808,90.7055084469635
"57","18","2",0.126312171458394,-1.25268966863477,-0.343488547332525,1.39284430599047,13,1.89e-08,1.33e-39,876.7212052,0.038,1.73633285332299,-1.37900184009316,18.7841039148808,90.5156396845341
"58","19","2",0.489697224702065,-1.25268966863477,-0.477313114868541,1.39284430599047,13,1.89e-08,4.3e-40,1060.62825,0.063,1.87015742085901,-1.74238689333683,18.7841039148808,91.6447886970623
"59","20","2",-0.024479295955794,-1.25268966863477,-0.305948889268524,1.39284430599047,13,1.89e-08,3.07e-40,805.9879763,0.13,1.69879319525899,-1.22821037267897,18.7841039148808,91.9817261581627
"60","21","2",-0.0369272044406424,-1.25268966863477,-0.098385208220045,1.39284430599047,12,1.89e-08,4.78e-40,783.6986951,0.074,1.49122951421051,-1.21576246419412,18.7841039148808,91.5389631732585
"61","22","2",0.0220858155559212,-1.25268966863477,0.206607649260836,1.39284430599047,13,1.89e-08,1.66e-40,808.7069096,0.151,1.18623665672963,-1.27477548419069,18.7841039148808,92.5965861173934
"62","23","2",0.047754075728943,-1.25268966863477,0.112037545035491,1.39284430599047,13,1.89e-08,7.31e-41,825.5568036,0.11,1.28080676095498,-1.30044374436371,18.7841039148808,93.4167455389942
"63","25","2",-0.0638785506198568,-1.25268966863477,-0.655435417458152,1.39284430599047,14,1.89e-08,1.69e-43,803.2623785,0.205,2.04827972344862,-1.18881111801491,18.7841039148808,99.486430469809
"64","27","2",0.399527824096414,-1.25268966863477,-0.675749889439903,1.39284430599047,13,1.89e-08,6.91e-42,1017.31744,0.043,2.06859419543037,-1.65221749273118,18.7841039148808,95.7756042679703
"65","28","2",0.0205538871473139,-1.25268966863477,-0.225005669864315,1.39284430599047,13,1.89e-08,7.47e-40,828.8651662,0.123,1.61784997585478,-1.27324355578208,18.7841039148808,91.0925087206171
"66","29","2",0.12742353346553,-1.25268966863477,-0.244560919947458,1.39284430599047,13,1.89e-08,1.55e-40,851.3836449,0.095,1.63740522593793,-1.3801132021003,18.7841039148808,92.6651487888307
"67","30","2",0.114906935381059,-1.25268966863477,-0.143855496859074,1.39284430599047,13,1.89e-08,2.85e-40,861.3948313,0.113,1.53669980284954,-1.36759660401583,18.7841039148808,92.0560847254813
"68","31","2",0.821754173337599,-1.25268966863477,-0.0578596414499133,1.39284430599047,19,1.89e-08,3.4e-59,1256.833118,0.091,1.45070394744038,-2.07444384197237,18.7841039148808,135.628745055027
"69","32","2",0.655601277818623,-1.25268966863477,-0.167101115696014,1.39284430599047,13,1.89e-08,1.31e-43,1154.828914,0.038,1.55994542168648,-1.90829094645339,18.7841039148808,99.7411318615309
"70","33","2",1.145615550716,-1.25268966863477,0.139926842349889,1.39284430599047,24,2.31e-11,1.64e-70,1439.492284,0.028,1.25291746364058,-2.39830521935077,25.4911884984008,161.686260267747
"71","34","2",1.16694139725991,-1.25268966863477,0.0478894831728795,1.39284430599047,24,2.31e-11,3.25e-71,1454.414533,0.02,1.34495482281759,-2.41963106589467,25.4911884984008,163.304886606236
"72","35","2",1.14789400633186,-1.25268966863477,-0.0123349438923604,1.39284430599047,24,2.31e-11,3.43e-71,1442.88654,0.023,1.40517924988283,-2.40058367496662,25.4911884984008,163.250981341399
"73","36","2",1.18870919700706,-1.25268966863477,-0.0959718848445982,1.39284430599047,24,2.31e-11,2.76e-71,1469.712078,0.037,1.48881619083507,-2.44139886564183,25.4911884984008,163.468310922848
"74","37","2",1.15391415637257,-1.25268966863477,-0.0587310981533737,1.39284430599047,24,2.31e-11,3.04e-70,1447.317392,0.018,1.45157540414384,-2.40660382500733,25.4911884984008,161.069098994165
"75","38","2",1.142225733093,-1.25268966863477,0.183742766501133,1.39284430599047,23,2.31e-11,1.27e-69,1435.197553,0.018,1.20910153948934,-2.39491540172777,25.4911884984008,159.639354516119
"76","40","2",1.29068691289919,-1.25268966863477,-1.51991806650458,1.39284430599047,25,2.31e-11,4.49e-75,1561.493659,0.047,2.91276237249505,-2.54337658153395,25.4911884984008,172.192029272799
"77","42","2",1.21780161960289,-1.25268966863477,-0.0571917330639433,1.39284430599047,24,2.31e-11,1.05e-70,1486.793074,0.045,1.45003603905441,-2.47049128823766,25.4911884984008,162.132166345414
"78","43","2",1.1212900077602,-1.25268966863477,-1.84190094670069,1.39284430599047,26,2.31e-11,1.79e-78,1481.550072,0.039,3.23474525269116,-2.37397967639497,25.4911884984008,180.019421633683
"79","1","3",-1.42734723860918,-1.19176302782223,0.847584253071381,0.834217940358819,3,6.65e-07,1.53e-09,140.5709823,0.115,-0.0133663127125618,0.235584210786948,15.2234787962906,21.2979981015421
"80","2","3",-1.25268966863477,-1.19176302782223,1.39284430599047,0.834217940358819,4,6.65e-07,5.22e-13,80.28644887,0.469,-0.55862636563165,0.0609266408125391,15.2234787962906,29.281108807028
"81","3","3",-1.19176302782223,-1.19176302782223,0.834217940358819,0.834217940358819,NA,NA,NA,0,NA,0,0,NA,NA
"82","4","3",-1.21658172638856,-1.19176302782223,0.590864438510349,0.834217940358819,4,6.65e-07,4.16e-10,22.43526778,0.129,0.24335350184847,0.0248186985663348,15.2234787962906,22.6003358556673
"83","5","3",-1.13964563546912,-1.19176302782223,0.381142327287051,0.834217940358819,7,6.65e-07,5.92e-15,71.05686282,0.076,0.453075613071768,-0.0521173923531044,15.2234787962906,33.7604399460148
"84","6","3",-0.0475172237111069,-1.19176302782223,-0.328177831624205,0.834217940358819,12,1.89e-08,1.11e-30,721.9322002,0.077,1.16239577198302,-1.14424580411112,18.7841039148808,69.9731927744971
"85","7","3",-0.0112932890674335,-1.19176302782223,-0.179756798483868,0.834217940358819,12,1.89e-08,1.96e-30,741.1827756,0.109,1.01397473884269,-1.18046973875479,18.7841039148808,69.4046083165789
"86","8","3",-0.67565149954662,-1.19176302782223,0.395102965777359,0.834217940358819,10,1.89e-08,2.95e-22,301.0019088,0.111,0.43911497458146,-0.516111528275609,18.7841039148808,50.5750668755173
"87","9","3",-0.67054960071222,-1.19176302782223,0.370370996099423,0.834217940358819,10,1.89e-08,2e-22,307.7658681,0.075,0.463846944259396,-0.521213427110008,18.7841039148808,50.9637248653091
"88","10","3",-0.67632090835051,-1.19176302782223,0.196760156022134,0.834217940358819,10,1.89e-08,4.81e-23,307.5805836,0.073,0.637457784336685,-0.515442119471719,18.7841039148808,52.3887600547454
"89","11","3",-0.908300803911853,-1.19176302782223,0.378304391267952,0.834217940358819,11,1.89e-08,2.94e-25,174.6425267,0.118,0.455913549090868,-0.283462223910375,18.7841039148808,57.4862177435006
"90","12","3",-0.663645544265017,-1.19176302782223,0.153699181215904,0.834217940358819,9,1.89e-08,4.69e-21,315.0389324,0.089,0.680518759142916,-0.528117483557211,18.7841039148808,47.8088543704168
"91","13","3",-1.05667643651094,-1.19176302782223,0.648627003716782,0.834217940358819,11,1.89e-08,2.6e-25,98.31488005,0.224,0.185590936642037,-0.13508659131129,18.7841039148808,57.6091158798237
"92","14","3",-0.69932449130601,-1.19176302782223,0.427843271471202,0.834217940358819,10,1.89e-08,2.55e-22,285.5865474,0.078,0.406374668887617,-0.492438536516218,18.7841039148808,50.7207786866987
"93","15","3",-1.0569725817112,-1.19176302782223,0.310638396572871,0.834217940358819,NA,0,0,134.071919,0.105,0.523579543785949,-0.134790446111024,Inf,Inf
"94","16","3",-0.688236787230712,-1.19176302782223,0.208103671492821,0.834217940358819,11,1.89e-08,1.49e-26,295.984299,0.131,0.626114268865998,-0.503526240591516,18.7841039148808,60.4684362978878
"95","17","3",0.107106014529326,-1.19176302782223,-0.337620371502724,0.834217940358819,12,1.89e-08,5.05e-30,807.2347599,0.084,1.17183831186154,-1.29886904235155,18.7841039148808,68.4581645465341
"96","18","3",0.126312171458394,-1.19176302782223,-0.343488547332525,0.834217940358819,12,1.89e-08,6.12e-30,815.480522,0.035,1.17770648769134,-1.31807519928062,18.7841039148808,68.2659906932971
"97","19","3",0.489697224702065,-1.19176302782223,-0.477313114868541,0.834217940358819,12,1.89e-08,1.98e-30,1008.989669,0.058,1.31153105522736,-1.68146025252429,18.7841039148808,69.3944559451149
"98","20","3",-0.024479295955794,-1.19176302782223,-0.305948889268524,0.834217940358819,12,1.89e-08,1.41e-30,740.1837539,0.09,1.14016682962734,-1.16728373186643,18.7841039148808,69.7339630854313
"99","21","3",-0.0369272044406424,-1.19176302782223,-0.098385208220045,0.834217940358819,11,1.89e-08,2.2e-30,720.2667872,0.054,0.932603148578864,-1.15483582338159,18.7841039148808,69.2890954294571
"100","22","3",0.0220858155559212,-1.19176302782223,0.206607649260836,0.834217940358819,12,1.89e-08,7.64e-31,747.8027476,0.108,0.627610291097984,-1.21384884337815,18.7841039148808,70.346740279637
"101","23","3",0.047754075728943,-1.19176302782223,0.112037545035491,0.834217940358819,12,1.89e-08,3.36e-31,764.4409768,0.07,0.722180395323328,-1.23951710355117,18.7841039148808,71.1681969088403
"102","25","3",-0.0638785506198568,-1.19176302782223,-0.655435417458152,0.834217940358819,13,1.89e-08,7.78e-34,734.2658361,0.141,1.48965335781697,-1.12788447720237,18.7841039148808,77.2363368236072
"103","27","3",0.399527824096414,-1.19176302782223,-0.675749889439903,0.834217940358819,12,1.89e-08,3.18e-32,962.0606348,0.022,1.50996782979872,-1.59129085191864,18.7841039148808,73.5258417790174
"104","28","3",0.0205538871473139,-1.19176302782223,-0.225005669864315,0.834217940358819,12,1.89e-08,3.44e-30,763.7688064,0.087,1.05922361022313,-1.21231691496954,18.7841039148808,68.8420813184361
"105","29","3",0.12742353346553,-1.19176302782223,-0.244560919947458,0.834217940358819,12,1.89e-08,7.15e-31,787.6593262,0.061,1.07877886030628,-1.31918656128776,18.7841039148808,70.4130255261095
"106","30","3",0.114906935381059,-1.19176302782223,-0.143855496859074,0.834217940358819,12,1.89e-08,1.31e-30,801.5147999,0.095,0.978073437217894,-1.30666996320329,18.7841039148808,69.8075256526083
"107","31","3",0.821754173337599,-1.19176302782223,-0.0578596414499133,0.834217940358819,18,1.89e-08,1.56e-49,1207.023989,0.051,0.892077581808733,-2.01351720115983,18.7841039148808,113.381983735447
"108","32","3",0.655601277818623,-1.19176302782223,-0.167101115696014,0.834217940358819,12,1.89e-08,6.05e-34,1104.819246,0.033,1.00131905605483,-1.84736430564085,18.7841039148808,77.4878348897548
"109","33","3",1.145615550716,-1.19176302782223,0.139926842349889,0.834217940358819,23,2.31e-11,7.53e-61,1394.189367,0.023,0.69429109800893,-2.33737857853823,25.4911884984008,139.438795630825
"110","34","3",1.16694139725991,-1.19176302782223,0.0478894831728795,0.834217940358819,23,2.31e-11,1.49e-61,1408.511676,0.018,0.78632845718594,-2.35870442508214,25.4911884984008,141.058914552679
"111","35","3",1.14789400633186,-1.19176302782223,-0.0123349438923604,0.834217940358819,23,2.31e-11,1.58e-61,1396.677884,0.017,0.84655288425118,-2.33965703415409,25.4911884984008,141.000265825598
"112","36","3",1.18870919700706,-1.19176302782223,-0.0959718848445982,0.834217940358819,23,2.31e-11,1.27e-61,1422.932143,0.028,0.930189825203418,-2.38047222482929,25.4911884984008,141.218673772166
"113","37","3",1.15391415637257,-1.19176302782223,-0.0587310981533737,0.834217940358819,23,2.31e-11,1.4e-60,1400.824452,0.016,0.892949038512193,-2.34567718419479,25.4911884984008,138.818633343022
"114","38","3",1.142225733093,-1.19176302782223,0.183742766501133,0.834217940358819,22,2.31e-11,5.82e-60,1390.307397,0.016,0.650475173857686,-2.33398876091523,25.4911884984008,137.393805317899
"115","40","3",1.29068691289919,-1.19176302782223,-1.51991806650458,0.834217940358819,24,2.31e-11,2.07e-65,1506.693975,0.033,2.3541360068634,-2.48244994072141,25.4911884984008,149.940482437336
"116","42","3",1.21780161960289,-1.19176302782223,-0.0571917330639433,0.834217940358819,23,2.31e-11,4.84e-61,1440.264412,0.033,0.891409673422763,-2.40956464742512,25.4911884984008,139.880775951908
"117","43","3",1.1212900077602,-1.19176302782223,-1.84190094670069,0.834217940358819,25,2.31e-11,8.24e-69,1423.776083,0.035,2.67611888705951,-2.31305303558243,25.4911884984008,157.769371072668
"118","1","4",-1.42734723860918,-1.21658172638856,0.847584253071381,0.590864438510349,4,6.53e-06,1.09e-10,133.5771289,0.427,-0.256719814561032,0.210765512220614,12.9391036146759,23.9396732336994
"119","2","4",-1.25268966863477,-1.21658172638856,1.39284430599047,0.590864438510349,3,6.53e-06,6.23e-09,96.34168299,0.304,-0.80197986748012,0.0361079422462043,12.9391036146759,19.8938895041471
"120","3","4",-1.19176302782223,-1.21658172638856,0.834217940358819,0.590864438510349,1,0.000454529,0.0644375,22.43526778,0.258,-0.24335350184847,-0.0248186985663348,8.69624884000164,3.74205951720496
"121","4","4",-1.21658172638856,-1.21658172638856,0.590864438510349,0.590864438510349,NA,NA,NA,0,NA,0,0,NA,NA
"122","5","4",-1.13964563546912,-1.21658172638856,0.381142327287051,0.590864438510349,4,1.4e-06,5.08e-11,63.20979669,0.302,0.209722111223298,-0.0769360909194392,14.4790383213431,24.7031247613441
"123","6","4",-0.0475172237111069,-1.21658172638856,-0.328177831624205,0.590864438510349,9,1.89e-08,9.54e-27,731.7540657,0.181,0.919042270134555,-1.16906450267746,18.7841039148808,60.914304025379
"124","7","4",-0.0112932890674335,-1.21658172638856,-0.179756798483868,0.590864438510349,9,1.89e-08,1.68e-26,751.4420979,0.189,0.770621236994217,-1.20528843732113,18.7841039148808,60.34841862443
"125","8","4",-0.67565149954662,-1.21658172638856,0.395102965777359,0.590864438510349,7,1.89e-08,2.53e-18,316.4177304,0.182,0.19576147273299,-0.540930226841943,18.7841039148808,41.5183123711534
"126","9","4",-0.67054960071222,-1.21658172638856,0.370370996099423,0.590864438510349,7,1.89e-08,1.71e-18,323.0442228,0.099,0.220493442410926,-0.546032125676343,18.7841039148808,41.9100383033783
"127","10","4",-0.67632090835051,-1.21658172638856,0.196760156022134,0.590864438510349,7,1.89e-08,4.13e-19,321.7506455,0.124,0.394104282488215,-0.540260818038053,18.7841039148808,43.3308393599139
"128","11","4",-0.908300803911853,-1.21658172638856,0.378304391267952,0.590864438510349,8,1.89e-08,2.52e-21,185.4686645,0.369,0.212560047242398,-0.30828092247671,18.7841039148808,48.4300280513516
"129","12","4",-0.663645544265017,-1.21658172638856,0.153699181215904,0.590864438510349,6,1.89e-08,4.02e-17,328.9469973,0.241,0.437165257294446,-0.552936182123546,18.7841039148808,38.7526646782678
"130","13","4",-1.05667643651094,-1.21658172638856,0.648627003716782,0.590864438510349,8,1.89e-08,2.23e-21,103.7788997,0.219,-0.057762565206433,-0.159905289877625,18.7841039148808,48.5522853674029
"131","14","4",-0.69932449130601,-1.21658172638856,0.427843271471202,0.590864438510349,7,1.89e-08,2.19e-18,300.9847082,0.154,0.163021167039147,-0.517257235082553,18.7841039148808,41.6626301300644
"132","15","4",-1.0569725817112,-1.21658172638856,0.310638396572871,0.590864438510349,NA,0,0,129.6598863,0.342,0.280226041937479,-0.159609144677359,Inf,Inf
"133","16","4",-0.688236787230712,-1.21658172638856,0.208103671492821,0.590864438510349,8,1.89e-08,1.28e-22,310.1365239,0.2,0.382760767017528,-0.528344939157851,18.7841039148808,51.4100119679375
"134","17","4",0.107106014529326,-1.21658172638856,-0.337620371502724,0.590864438510349,9,1.89e-08,4.33e-26,818.5045726,0.24,0.928484810013073,-1.32368774091789,18.7841039148808,59.4016448758308
"135","18","4",0.126312171458394,-1.21658172638856,-0.343488547332525,0.590864438510349,9,1.89e-08,5.25e-26,827.0794531,0.058,0.934352985842874,-1.34289389784696,18.7841039148808,59.2089843412417
"136","19","4",0.489697224702065,-1.21658172638856,-0.477313114868541,0.590864438510349,9,1.89e-08,1.7e-26,1023.256727,0.141,1.06817755337889,-1.70627895109063,18.7841039148808,60.336584166783
"137","20","4",-0.024479295955794,-1.21658172638856,-0.305948889268524,0.590864438510349,9,1.89e-08,1.21e-26,749.9161958,0.19,0.896813327778873,-1.19210243043277,18.7841039148808,60.6765920582365
"138","21","4",-0.0369272044406424,-1.21658172638856,-0.098385208220045,0.590864438510349,8,1.89e-08,1.89e-26,731.1092908,0.204,0.689249646730394,-1.17965452194792,18.7841039148808,60.2306355887736
"139","22","4",0.0220858155559212,-1.21658172638856,0.206607649260836,0.590864438510349,9,1.89e-08,6.55e-27,759.631637,0.223,0.384256789249514,-1.23866754194448,18.7841039148808,61.2903324611921
"140","23","4",0.047754075728943,-1.21658172638856,0.112037545035491,0.590864438510349,9,1.89e-08,2.89e-27,776.1769792,0.211,0.478826893474858,-1.26433580211751,18.7841039148808,62.1085410087149
"141","25","4",-0.0638785506198568,-1.21658172638856,-0.655435417458152,0.590864438510349,10,1.89e-08,6.67e-30,742.4755426,0.335,1.2462998559685,-1.15270317576871,18.7841039148808,68.1799329298938
"142","27","4",0.399527824096414,-1.21658172638856,-0.675749889439903,0.590864438510349,9,1.89e-08,2.73e-28,975.3733067,0.045,1.26661432795025,-1.61610955048498,18.7841039148808,64.4680809946364
"143","28","4",0.0205538871473139,-1.21658172638856,-0.225005669864315,0.590864438510349,9,1.89e-08,2.95e-26,773.7966724,0.248,0.815870108374664,-1.23713561353588,18.7841039148808,59.7854072474935
"144","29","4",0.12742353346553,-1.21658172638856,-0.244560919947458,0.590864438510349,9,1.89e-08,6.14e-27,798.2625359,0.408,0.835425358457807,-1.34400525985409,18.7841039148808,61.3549727686802
"145","30","4",0.114906935381059,-1.21658172638856,-0.143855496859074,0.590864438510349,9,1.89e-08,1.13e-26,813.6018369,0.14,0.734719935369424,-1.33148866176962,18.7841039148808,60.7449947851209
"146","31","4",0.821754173337599,-1.21658172638856,-0.0578596414499133,0.590864438510349,15,1.89e-08,1.34e-45,1221.634199,0.132,0.648724079960263,-2.03833589972616,18.7841039148808,104.323659570769
"147","32","4",0.655601277818623,-1.21658172638856,-0.167101115696014,0.590864438510349,9,1.89e-08,5.19e-30,1119.439868,0.072,0.757965554206363,-1.87218300420719,18.7841039148808,68.4308190926436
"148","33","4",1.145615550716,-1.21658172638856,0.139926842349889,0.590864438510349,20,2.31e-11,6.46e-57,1409.802632,0.051,0.45093759616046,-2.36219727710456,25.4911884984008,130.381720982866
"149","34","4",1.16694139725991,-1.21658172638856,0.0478894831728795,0.590864438510349,20,2.31e-11,1.28e-57,1423.986176,0.036,0.54297495533747,-2.38352312364847,25.4911884984008,132.000490222729
"150","35","4",1.14789400633186,-1.21658172638856,-0.0123349438923604,0.590864438510349,20,2.31e-11,1.36e-57,1412.084739,0.032,0.60319938240271,-2.36447573272042,25.4911884984008,131.939865600913
"151","36","4",1.18870919700706,-1.21658172638856,-0.0959718848445982,0.590864438510349,20,2.31e-11,1.09e-57,1438.191943,0.066,0.686836323354947,-2.40529092339562,25.4911884984008,132.16117260442
"152","37","4",1.15391415637257,-1.21658172638856,-0.0587310981533737,0.590864438510349,20,2.31e-11,1.2e-56,1416.16189,0.033,0.649595536663723,-2.37049588276113,25.4911884984008,129.762443650873
"153","38","4",1.142225733093,-1.21658172638856,0.183742766501133,0.590864438510349,19,2.31e-11,5e-56,1406.025802,0.031,0.407121672009216,-2.35880745948157,25.4911884984008,128.335327295232
"154","40","4",1.29068691289919,-1.21658172638856,-1.51991806650458,0.590864438510349,21,2.31e-11,1.77e-61,1519.828073,0.074,2.11078250501493,-2.50726863928775,25.4911884984008,140.886711126051
"155","42","4",1.21780161960289,-1.21658172638856,-0.0571917330639433,0.590864438510349,20,2.31e-11,4.15e-57,1455.577728,0.091,0.648056171574293,-2.43438334599145,25.4911884984008,130.824241966418
"156","43","4",1.1212900077602,-1.21658172638856,-1.84190094670069,0.590864438510349,22,2.31e-11,7.07e-65,1436.06943,0.066,2.43276538521104,-2.33787173414876,25.4911884984008,148.712170564704
"157","1","5",-1.42734723860918,-1.13964563546912,0.847584253071381,0.381142327287051,4,3.67e-06,1.41e-11,198.4000083,0.48,-0.46644192578433,0.287701603140053,13.5153188958978,25.9848463185444
"158","2","5",-1.25268966863477,-1.13964563546912,1.39284430599047,0.381142327287051,5,3.67e-06,6.32e-13,159.0292234,0.24,-1.01170197870342,0.113044033165643,13.5153188958978,29.0898870007638
"159","3","5",-1.19176302782223,-1.13964563546912,0.834217940358819,0.381142327287051,3,3.67e-06,4.52e-09,71.05686282,0.16,-0.453075613071768,0.0521173923531044,13.5153188958978,20.2147538431023
"160","4","5",-1.21658172638856,-1.13964563546912,0.590864438510349,0.381142327287051,3,3.67e-06,3.45e-11,63.20979669,0.514,-0.209722111223298,0.0769360909194392,13.5153188958978,25.0900617918912
"161","5","5",-1.13964563546912,-1.13964563546912,0.381142327287051,0.381142327287051,NA,NA,NA,0,NA,0,0,NA,NA
"162","6","5",-0.0475172237111069,-1.13964563546912,-0.328177831624205,0.381142327287051,7,1.89e-08,5.79e-20,673.692422,0.38,0.709320158911257,-1.09212841175802,18.7841039148808,45.295569568296
"163","7","5",-0.0112932890674335,-1.13964563546912,-0.179756798483868,0.381142327287051,7,1.89e-08,1.02e-19,693.9003456,0.291,0.560899125770919,-1.12835234640169,18.7841039148808,44.7293141395907
"164","8","5",-0.67565149954662,-1.13964563546912,0.395102965777359,0.381142327287051,5,1.89e-08,1.53e-11,273.8181807,0.274,-0.0139606384903079,-0.463994135922504,18.7841039148808,25.9031682875302
"165","9","5",-0.67054960071222,-1.13964563546912,0.370370996099423,0.381142327287051,5,1.89e-08,1.04e-11,279.7647942,0.117,0.0107713311876283,-0.469096034756904,18.7841039148808,26.2892153097812
"166","10","5",-0.67632090835051,-1.13964563546912,0.196760156022134,0.381142327287051,5,1.89e-08,2.5e-12,275.3005318,0.262,0.184382171264918,-0.463324727118614,18.7841039148808,27.7147303840544
"167","11","5",-0.908300803911853,-1.13964563546912,0.378304391267952,0.381142327287051,6,1.89e-08,1.53e-14,134.5928296,0.453,0.00283793601909982,-0.231344831557271,18.7841039148808,32.8109235665123
"168","12","5",-0.663645544265017,-1.13964563546912,0.153699181215904,0.381142327287051,4,1.89e-08,2.44e-10,281.6161284,0.467,0.227443146071148,-0.476000091204107,18.7841039148808,23.1338528906353
"169","13","5",-1.05667643651094,-1.13964563546912,0.648627003716782,0.381142327287051,6,1.89e-08,1.35e-14,51.37986927,0.222,-0.267484676429731,-0.0829691989581858,18.7841039148808,32.9360867094663
"170","14","5",-0.69932449130601,-1.13964563546912,0.427843271471202,0.381142327287051,5,1.89e-08,1.33e-11,258.7386333,0.17,-0.0467009441841508,-0.440321144163114,18.7841039148808,26.0432570807008
"171","15","5",-1.0569725817112,-1.13964563546912,0.310638396572871,0.381142327287051,NA,0,0,63.72778019,0.42,0.0705039307141808,-0.0826730537579194,Inf,Inf
"172","16","5",-0.688236787230712,-1.13964563546912,0.208103671492821,0.381142327287051,6,1.89e-08,7.76e-16,263.857742,0.189,0.17303865579423,-0.451408848238412,18.7841039148808,35.7923791537096
"173","17","5",0.107106014529326,-1.13964563546912,-0.337620371502724,0.381142327287051,7,1.89e-08,2.63e-19,762.2016631,0.499,0.718762698789775,-1.24675164999845,18.7841039148808,43.7821329206972
"174","18","5",0.126312171458394,-1.13964563546912,-0.343488547332525,0.381142327287051,7,1.89e-08,3.18e-19,771.2149285,0.079,0.724630874619576,-1.26595780692752,18.7841039148808,43.5922355700948
"175","19","5",0.489697224702065,-1.13964563546912,-0.477313114868541,0.381142327287051,7,1.89e-08,1.03e-19,973.2091663,0.11,0.858455442155593,-1.62934286017119,18.7841039148808,44.7195579646453
"176","20","5",-0.024479295955794,-1.13964563546912,-0.305948889268524,0.381142327287051,7,1.89e-08,7.34e-20,691.7082776,0.287,0.687091216555575,-1.11516633951333,18.7841039148808,45.0583630172545
